id,timestamp,hostname,interface,description,bandwidth,mtu,input_policy,output_policy,vrf,primary_ipv4_address,primary_ipv4_mask,secondary_ipv4_address,ipv6_address,encapsulation,vlan,modified_by_id
66329,2021-05-21 05:01:30.870289,OLGPXOLGCICU001,Bundle-Ether10001.1119,IPR3068_PJLHUIL_P.J. LHUILLIER INC._PID1-17SXHIR_BRAINS IPVPN-LL_1M,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.229.126.253,255.255.255.252,,,dot1q,1119,1
66330,2021-05-21 05:01:30.870352,OLGPXOLGCICU001,Bundle-Ether10001.1124,IPR3926_BPI03_BANK OF THE PHILIPPINE ISLANDS_PID1-187IWR9_BRAINS IPVPN-LL_256K,,,PLDT-ENT-308K-AF3-UNI-IN,PLDT-ENT-308K-AF3-UNI-OUT,IPR3926_BPI03,10.213.112.169,255.255.255.248,,,dot1q,1124,1
66331,2021-05-21 05:01:30.870414,OLGPXOLGCICU001,Bundle-Ether10001.1125,IPR3926_BPI03_BANK OF THE PHILIPPINE ISLANDS_PID1-182C1TQ_SHOPS.WORK_256K,,,PLDT-ENT-308K-AF3-UNI-IN,PLDT-ENT-308K-AF3-UNI-OUT,IPR3926_BPI03,10.229.131.197,255.255.255.252,,,dot1q,1125,1
66332,2021-05-21 05:01:30.870476,OLGPXOLGCICU001,Bundle-Ether10001.1126,IPR3290_DBP_DEVELOPMENT BANK OF THE PHILIPPINES-MINDANAO_PID1-KFSUTJ_SHOPS.WORK_512K,,,PLDT-ENT-615K-AF3-UNI-IN,PLDT-ENT-615K-AF3-UNI-OUT,IPR3290_DBP,10.228.164.161,255.255.255.252,,,dot1q,1126,1
66333,2021-05-21 05:01:30.870537,OLGPXOLGCICU001,Bundle-Ether10001.1129,IPR5263_SINAG_SINAG PAWNSHOP CORPORATION_PID1-189YDVJ_SHOPS.WORK_512K,,,PLDT-ENT-615K-AF3-UNI-IN,PLDT-ENT-615K-AF3-UNI-OUT,IPR5263_SINAG,10.228.136.61,255.255.255.252,,,dot1q,1129,1
66334,2021-05-21 05:01:30.870599,OLGPXOLGCICU001,Bundle-Ether10001.1130,IPR3060_BOARDWK_BOARDWALK BUSINESS VENTURES INC._PID103456088_SHOPS.WORK/IPVPN_488K,,,PLDT-ENT-586K-AF3-UNI-IN,PLDT-ENT-586K-AF3-UNI-OUT,IPR3060_BOARDWK,10.228.149.145,255.255.255.252,,,dot1q,1130,1
66335,2021-05-21 05:01:30.870661,OLGPXOLGCICU001,Bundle-Ether10001.1131,IPR3068_PJLHUIL_P.J. LHUILLIER INC._PID1-19ACD0T_BRAINS IPVPN-LL_1M,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.229.152.89,255.255.255.252,,,dot1q,1131,1
66336,2021-05-21 05:01:30.870722,OLGPXOLGCICU001,Bundle-Ether10001.1132,IPR3068_PJLHUIL_P.J. LHUILLIER INC._PID1-19ACD65_BRAINS IPVPN-LL_1M,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.229.152.253,255.255.255.252,,,dot1q,1132,1
66337,2021-05-21 05:01:30.870784,OLGPXOLGCICU001,Bundle-Ether10001.1134,IPR3104_PHILBUS_PHILIPPINE BUSINESS BANK_PID103711894_SHOPS.WORK_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3104_PHILBUS,10.213.75.161,255.255.255.248,,,dot1q,1134,1
66338,2021-05-21 05:01:30.870846,OLGPXOLGCICU001,Bundle-Ether10001.1136,IPR7481_BUOFTT_BUREAU OF THE TREASURY_PID1-19S7BL6_IPVPN_6M,,,PLDT-ENT-7200K-AF3-UNI-IN,PLDT-ENT-7200K-AF3-UNI-OUT,IPR7481_BUOFTT,10.229.171.17,255.255.255.252,,,dot1q,1136,1
66339,2021-05-21 05:01:30.870908,OLGPXOLGCICU001,Bundle-Ether10001.1138,IPR3068_PJLHUIL_P.J. LHUILLIER INC._PID1-18VQ42I_IPVPN_1M,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.229.136.89,255.255.255.252,,,dot1q,1138,1
66340,2021-05-21 05:01:30.870970,OLGPXOLGCICU001,Bundle-Ether10001.1139,IPR3374_LBCXPRS_LBC_EXPRESS_INC._PID1-1BLY6M0_SIDLEI12-102020-52804_IPVPN_1M,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3374_LBCXPRS,10.229.185.201,255.255.255.252,,,dot1q,1139,1
66341,2021-05-21 05:01:30.871032,OLGPXOLGCICU001,Bundle-Ether10001.1140,IPR3135_SECBANK_SECURITY_BANK_CORPORATION_PID1-1AXYO53_IPVPN_10M,,,PLDT-ENT-12M-AF3-UNI-IN,PLDT-ENT-12M-AF3-UNI-OUT,IPR3135_SECBANK,172.17.13.174,255.255.255.252,,,dot1q,1140,1
66342,2021-05-21 05:01:30.871094,OLGPXOLGCICU001,Bundle-Ether10002.1026,IPR30076_IPTV_OLGPXOLGCICU001_OLPHUOL001_IPTV_MULTICAST_RID173160,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.183.5,255.255.255.252,,,dot1q,1026,1
66343,2021-05-21 05:01:30.871155,OLGPXOLGCICU001,Bundle-Ether10002.2001,IPR30044_HUANMS_OLPHUOL001_FTTH_NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30044_HUANMS,10.226.14.65,255.255.255.192,,,dot1q,2001,1
66344,2021-05-21 05:01:30.871217,OLGPXOLGCICU001,Bundle-Ether10003.1026,IPR30076_IPTV_SBCHUOL001_IPTV_MULTICAST,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.183.9,255.255.255.252,,,dot1q,1026,1
66345,2021-05-21 05:01:30.871279,OLGPXOLGCICU001,Bundle-Ether10003.2001,IPR30044_HUANMS_SBCHUOL001_FTTH_NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30044_HUANMS,10.226.42.193,255.255.255.192,,,dot1q,2001,1
66346,2021-05-21 05:01:30.871341,OLGPXOLGCICU001,Bundle-Ether10004.1026,IPR30076_IPTV_OLPHUOL002_IPTV_MULTICAST,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.183.13,255.255.255.252,,,dot1q,1026,1
66347,2021-05-21 05:01:30.871403,OLGPXOLGCICU001,Bundle-Ether10004.1101,IPR3068_PJLHUIL_P.J. LHUILLIER INC._PID1-1B80CO4_BRAINS IPVPN-LL_1M_OLD1-18EGH0X,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.229.133.209,255.255.255.252,,,dot1q,1101,1
66348,2021-05-21 05:01:30.871465,OLGPXOLGCICU001,Bundle-Ether10004.1102,IPR3374_LBCXPRS_PID1-18ZNC64_LBC EXPRESS INC_BRAINS IPVPN-LL_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3374_LBCXPRS,10.229.149.69,255.255.255.252,,,dot1q,1102,1
66349,2021-05-21 05:01:30.871527,OLGPXOLGCICU001,Bundle-Ether10004.1106,IPR3374_LBCXPRS_LBC EXPRESS INC._PID103711134_SHOPS.WORK_512K,,,PLDT-ENT-615K-AF3-UNI-IN,PLDT-ENT-615K-AF3-UNI-OUT,IPR3374_LBCXPRS,10.229.50.141,255.255.255.252,,,dot1q,1106,1
66350,2021-05-21 05:01:30.871589,OLGPXOLGCICU001,Bundle-Ether10004.1107,IPR3289_PSSLOAN_PUBLIC SAFETY SAVINGS AND LOAN ASSOCIATION (PSSLA) INC._PID1-19S06GO_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3289_PSSLOAN,10.229.165.133,255.255.255.252,,,dot1q,1107,1
66351,2021-05-21 05:01:30.871651,OLGPXOLGCICU001,Bundle-Ether10004.2001,IPR30044_HUANMS_OLPHUOL002_FTTH_NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30044_HUANMS,10.226.55.1,255.255.255.192,,,dot1q,2001,1
66352,2021-05-21 05:01:30.871713,OLGPXOLGCICU001,Bundle-Ether10004.2101,IPR3175_METBANK_METROPOLITAN BANK AND TRUST CO._PID104073239_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3175_METBANK,10.47.240.237,255.255.255.252,,,dot1q,2101,1
66353,2021-05-21 05:01:30.871774,OLGPXOLGCICU001,Bundle-Ether10004.2102,IPR3175_METBANK_METROPOLITAN BANK AND TRUST COMPANY_PID104101615_IPVPN_64K,,,PLDT-ENT-77K-AF3-UNI-IN,PLDT-ENT-77K-AF3-UNI-OUT,IPR3175_METBANK,10.42.246.109,255.255.255.252,,,dot1q,2102,1
66354,2021-05-21 05:01:30.871836,OLGPXOLGCICU001,Bundle-Ether10004.2103,IPR3068_PJLHUIL_P.J. LHUILLIER INC._PID1-1B80CSB_IPVPN_1M,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.229.180.109,255.255.255.252,,,dot1q,2103,1
66355,2021-05-21 05:01:30.871920,OLGPXOLGCICU001,Bundle-Ether10004.2104,"IPR8106_BNCMEXI_BANCO MEXICO, INC. (A RURAL BANK)_PID1-1B7B4AW_IPVPN_2M",,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR8106_BNCMEXI,10.229.181.213,255.255.255.252,,,dot1q,2104,1
66356,2021-05-21 05:01:30.871970,OLGPXOLGCICU001,Bundle-Ether10004.2105,IPR3187_WILCON_WILCON DEPOT INCORPORATED_PID104400884_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3187_WILCON,10.229.185.169,255.255.255.252,,,dot1q,2105,1
66357,2021-05-21 05:01:30.872019,OLGPXOLGCICU001,Bundle-Ether10004.2107,IPR3926_BPI03_PID104614531_BANK OF THE PHIL ISLANDS_IPVPN_1M,,,PLDT-ENT-1200K-AF3-UNI-IN,PLDT-ENT-1200K-AF3-UNI-OUT,IPR3926_BPI03,10.33.9.97,255.255.255.248,,,dot1q,2107,1
66358,2021-05-21 05:01:30.872067,OLGPXOLGCICU001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.142.44,255.255.255.255,,2405:b800::b02c/128,,,1
66359,2021-05-21 05:01:30.872115,OLGPXOLGCICU001,TenGigE0/0/1/1.103,PID1-1ADXOYE_ASIAN VISION CABLE HLDG-ZAMBALES_BRNS IPVPN-LL_4M,,,PLDT-ENT-4400K-AF3-UNI-IN,PLDT-ENT-4400K-AF3-UNI-OUT,IPR7998_AVISION,10.229.169.113,255.255.255.252,,,dot1q,103,1
66360,2021-05-21 05:01:30.872164,OLGPXOLGCICU001,TenGigE0/0/1/1.4081,PID1-13JMH8G_QUEZON CATV INC._OLPHUDE005,,,PLDT-FIXED-CB-OM-IN,,CIPR20000_TNTMGMT_H00,10.223.195.17,255.255.255.252,,,dot1q,4081,1
66361,2021-05-21 05:01:30.872213,OLGPXOLGCICU001,BVI100011021,IPR30903_FTTH_VoIP_Prod_OLPFEOL001 FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.26.192.1,255.255.192.0,,,,,1
66362,2021-05-21 05:01:30.872261,OLGPXOLGCICU001,BVI100011024,IPR30903_FTTH_VoIP_Prod_OLPFEOL001FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.25.192.1,255.255.192.0,,,,,1
66363,2021-05-21 05:01:30.872309,OLGPXOLGCICU001,BVI100011025,IPR30076_IPTV_OLPFEOL001 IPTV DHCP,,,,,IPR30076_IPTV,100.26.192.1,255.255.192.0,10.228.203.1 255.255.255.0,,,,1
66364,2021-05-21 05:01:30.872358,OLGPXOLGCICU001,BVI100021025,IPR30076_IPTV_OLPHUOL001 IPTV DHCP,,,,,IPR30076_IPTV,100.26.128.1,255.255.192.0,,,,,1
66365,2021-05-21 05:01:30.872406,OLGPXOLGCICU001,BVI100022024,IPR30903_FTTH_VoIP_Prod_OLPHUOL001 FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.26.128.1,255.255.192.0,,,,,1
66366,2021-05-21 05:01:30.872454,OLGPXOLGCICU001,BVI100031025,SBCHUOL001 IPTV DHCP,,,,,IPR30076_IPTV,100.26.0.1,255.255.192.0,,,,,1
66367,2021-05-21 05:01:30.872502,OLGPXOLGCICU001,BVI100032024,SBCHUOL001 FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.26.0.1,255.255.192.0,,,,,1
66368,2021-05-21 05:01:30.872551,OLGPXOLGCICU001,BVI100041025,OLPHUOL002 IPTV DHCP,,,,,IPR30076_IPTV,100.26.64.1,255.255.192.0,,,,,1
66369,2021-05-21 05:01:30.872600,OLGPXOLGCICU001,BVI100042024,OLPHUOL002 FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.26.64.1,255.255.192.0,,,,,1
66370,2021-05-21 05:01:31.322913,BATS0002CIBE002,Bundle-Ether1001.4081,DEMARC mgmt,,,PLDT-DEMARC-MGMT-UNI-IN,,CIPR20000_TNTMGMT_H00,10.223.248.221,255.255.255.252,,,dot1q,4081,1
66371,2021-05-21 05:01:31.323053,BATS0002CIBE002,Bundle-Ether20000.20,Connected to BATS0002RT01NE40E01_SMART_PIVOT_SIGTRAN_Signaling (RAN_Backend_Core)_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40005_SIGTRAN,10.86.131.13,255.255.255.252,,,dot1q,20,1
66372,2021-05-21 05:01:31.323150,BATS0002CIBE002,Bundle-Ether20000.40,Connected to BATS0002RT01NE40E01_SMART_PIVOT_SERVICE_Core<>Core_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40010_SERVICE,10.86.131.21,255.255.255.252,,,dot1q,40,1
66373,2021-05-21 05:01:31.323246,BATS0002CIBE002,Bundle-Ether20000.50,Connected to BATS0002RT01NE40E01_SMART_PIVOT to PLDT_S1_WO-20201105-02427,,,PLDT-TNT-CEN-Ingress-CE,,IPR40004_S1,10.86.131.29,255.255.255.252,,,dot1q,50,1
66374,2021-05-21 05:01:31.323329,BATS0002CIBE002,Bundle-Ether20000.60,Connected to BATS0002RT01NE40E01_SMART_PIVOT_MBB_BSC_RNC<>Packet Core_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40007_MBB,10.86.131.37,255.255.255.252,,,dot1q,60,1
66375,2021-05-21 05:01:31.323390,BATS0002CIBE002,Bundle-Ether20000.70,Connected to BATS0002RT01NE40E01_SMART_PIVOT_MBB_BSC_RNC<>Packet Core_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40007_MBB,10.86.131.45,255.255.255.252,,,dot1q,70,1
66376,2021-05-21 05:01:31.323451,BATS0002CIBE002,Bundle-Ether20000.80,Connected to BATS0002RT01NE40E01_SMART_PIVOT_GPRS_Core<>Core_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40008_GPRS,10.86.131.53,255.255.255.252,,,dot1q,80,1
66377,2021-05-21 05:01:31.323513,BATS0002CIBE002,Bundle-Ether20000.120,Connected to BATS0002RT01NE40E01_SMART_PIVOT_MBP_BBW/Internal SMART_PIVOT Public IP_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40011_MBP,10.86.131.61,255.255.255.252,,,dot1q,120,1
66378,2021-05-21 05:01:31.323574,BATS0002CIBE002,Bundle-Ether20000.130,Connected to BATS0002RT01NE40E01_SMART_PIVOT_OAM_Management_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,10.86.131.5,255.255.255.252,,,dot1q,130,1
66379,2021-05-21 05:01:31.323635,BATS0002CIBE002,Bundle-Ether20000.160,Connected to BATS0002RT01NE40E01_SMART_PIVOT_IT_LAN_IT Workstations_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR30004_IT_LAN,10.86.131.69,255.255.255.252,,,dot1q,160,1
66380,2021-05-21 05:01:31.323696,BATS0002CIBE002,Bundle-Ether20000.170,Connected to BATS0002RT01NE40E01_SMART_PIVOT_IT_DC_IT Servers_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR30005_IT_DC,10.86.131.77,255.255.255.252,,,dot1q,170,1
66381,2021-05-21 05:01:31.323756,BATS0002CIBE002,Bundle-Ether20000.180,Connected to BATS0002RT01NE40E01_SMART_PIVOT_VOIP_BSC_RNC<>CS Core (MGW)_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40006_VOIP,10.86.131.85,255.255.255.252,,,dot1q,180,1
66382,2021-05-21 05:01:31.323817,BATS0002CIBE002,Bundle-Ether20000.181,Connected to BATS0002RT01NE40E01_SMART_PIVOT_DATA_SYNC_PACKET CORE SYNC_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40016_DATA_SYNC,10.86.131.101,255.255.255.252,,,dot1q,181,1
66383,2021-05-21 05:01:31.323878,BATS0002CIBE002,Bundle-Ether20000.182,Connected to BATS0002RT01NE40E01_SMART_PIVOT_WIFI_Controller (SMART_PIVOT WIFI)_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40017_WIFI,10.86.131.109,255.255.255.252,,,dot1q,182,1
66384,2021-05-21 05:01:31.323939,BATS0002CIBE002,Bundle-Ether20000.183,Connected to BATS0002RT01NE40E01_SMART_PIVOT to CIPR20000_TNTMGMT_H00,,,PLDT-TNT-CEN-Ingress-CE,,CIPR20000_TNTMGMT_H00,10.86.143.61,255.255.255.252,,,dot1q,183,1
66385,2021-05-21 05:01:31.323999,BATS0002CIBE002,Bundle-Ether20000.190,Connected to BATS0002RT01NE40E01_SMART_PIVOT_VOIP IMS_RID144594,,,PLDT-TNT-CEN-Ingress-CE,,IPR40026_VOIP_IMS,10.86.131.93,255.255.255.252,,,dot1q,190,1
66386,2021-05-21 05:01:31.324060,BATS0002CIBE002,Bundle-Ether20015.4081,**609_RATSYM_LSW_OAM_CR#**,,,PLDT-TNT-CEN-Ingress-CE,,CIPR20000_TNTMGMT_H00_H00,10.254.80.198,255.255.255.252,,,dot1q,4081,1
66387,2021-05-21 05:01:31.324120,BATS0002CIBE002,Bundle-Ether60002.3100,BTS<>BSC (Southbound)_ABIS_CR-20201209-00303,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40000_ABIS,10.205.209.193,255.255.255.252,,,dot1q,3100,1
66388,2021-05-21 05:01:31.324181,BATS0002CIBE002,Bundle-Ether60002.3101,NodeB<>RNC (Southbound)_IUB_CR-20201209-00303,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40001_IUB,10.205.209.197,255.255.255.252,,,dot1q,3101,1
66389,2021-05-21 05:01:31.324241,BATS0002CIBE002,Bundle-Ether60002.3102,eNodeB<>SSU (Clocking)_SYNC_CR-20201209-00303,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40002_SYNC,10.205.209.201,255.255.255.252,,,dot1q,3102,1
66390,2021-05-21 05:01:31.324303,BATS0002CIBE002,Bundle-Ether60002.3103,eNodeB<>EnodeB (X2)_S1_CR-20201209-00303,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40004_S1_POI,10.205.209.205,255.255.255.252,,,dot1q,3103,1
66391,2021-05-21 05:01:31.324364,BATS0002CIBE002,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.69,255.255.255.255,,2405:b800::9045/128,,,1
66392,2021-05-21 05:01:31.324425,BATS0002CIBE002,GigabitEthernet0/1/0/44,**Connected to BATS0002CILB009 GigabitEthernet1/1/4**,,,,,CIPR20000_TNTMGMT_H00,10.230.158.217,255.255.255.252,,,,,1
66393,2021-05-21 05:01:31.324486,BATS0002CIBE002,GigabitEthernet0/1/0/45,**Connected to NCS1002-2 Mgmt Interface**,,,,,CIPR20000_TNTMGMT_H00,10.205.145.5,255.255.255.252,,,,,1
66394,2021-05-21 05:01:31.324546,BATS0002CIBE002,TenGigE0/1/0/13.3100,**PE<>RNC1505 (Southbound) IPR40001_IUB**,,,PLDT-TNT-CEN-Ingress-CE,,IPR40001_IUB,14.62.252.81,255.255.255.252,,,dot1q,3100,1
66395,2021-05-21 05:01:31.324607,BATS0002CIBE002,TenGigE0/1/0/43.4012,DHCP server for IPTV,,,,,IPTV-local,10.156.190.41,255.255.255.252,,,dot1q,4012,1
66396,2021-05-21 05:01:31.324668,BATS0002CIBE002,TenGigE0/1/0/43.4013,DHCP server for VOIP,,,,,VOIP-local,10.156.254.41,255.255.255.252,,,dot1q,4013,1
66397,2021-05-21 05:01:31.324729,BATS0002CIBE002,TenGigE0/6/0/43.4012,DHCP server for IPTV,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,10.156.190.42,255.255.255.252,,,dot1q,4012,1
66398,2021-05-21 05:01:31.324790,BATS0002CIBE002,TenGigE0/6/0/43.4013,DHCP server for VOIP,,,,,IPR30903_FTTH_VoIP_Prod,10.156.254.42,255.255.255.252,,,dot1q,4013,1
66399,2021-05-21 05:01:31.539305,TAG00H21CIBE002,Bundle-Ether65534.3050,SID_PATHYB_CPOI_0803_PID_PATHYB_CPOI_0803,,,PLDT-FIXED-CB-VOICE-IN,,VRF_PATHYB_080321_POI,51.1.1.1,255.255.255.0,,,dot1q,3050,1
66400,2021-05-21 05:01:31.539374,TAG00H21CIBE002,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.14,255.255.255.255,,2405:b800::900e/128,,,1
66401,2021-05-21 05:01:31.539420,TAG00H21CIBE002,GigabitEthernet0/1/0/44,** Connected to NCS1001 **,,,,,CIPR20000_TNTMGMT_H00,10.205.146.125,255.255.255.252,,,,,1
66402,2021-05-21 05:01:31.707466,BCR00S33CICN001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.140.98,255.255.255.255,,2405:b800::a063/128,,,1
66403,2021-05-21 05:01:31.886376,NSBS0051CIBE002,Bundle-Ether60002.4071,eNodeB<>EnodeB (X2)_S1_CR-20210318-00024,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40004_S1_POI,10.205.208.125,255.255.255.252,,,dot1q,4071,1
66404,2021-05-21 05:01:31.886523,NSBS0051CIBE002,Bundle-Ether60002.4073,BTS<>BSC (Southbound)_ABIS_CR-20210318-00024,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40000_ABIS,10.205.208.113,255.255.255.252,,,dot1q,4073,1
66405,2021-05-21 05:01:31.886636,NSBS0051CIBE002,Bundle-Ether60002.4074,NodeB<>RNC (Southbound)_IUB_CR-20210318-00024,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40001_IUB,10.205.208.117,255.255.255.252,,,dot1q,4074,1
66406,2021-05-21 05:01:31.886703,NSBS0051CIBE002,Bundle-Ether60002.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20210318-00024,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40002_SYNC,10.205.208.121,255.255.255.252,,,dot1q,4075,1
66407,2021-05-21 05:01:31.886768,NSBS0051CIBE002,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.71,255.255.255.255,,2405:b800::9047/128,,,1
66408,2021-05-21 05:01:31.886832,NSBS0051CIBE002,GigabitEthernet0/1/0/44,**Connected to NSBS0051CILB015 GigabitEthernet1/1/4**,,,,,CIPR20000_TNTMGMT_H00,10.230.158.209,255.255.255.252,,,,,1
66409,2021-05-21 05:01:31.886895,NSBS0051CIBE002,GigabitEthernet0/1/0/45,**Connected to NCS1002 NSBPXNSBCINC202 Mgmt Interface***,,,,,CIPR20000_TNTMGMT_H00,10.205.145.61,255.255.255.252,,,,,1
66410,2021-05-21 05:01:31.886958,NSBS0051CIBE002,TenGigE0/1/0/41.4012,DHCP server for IPTV,,,,,IPTV-local,10.156.190.73,255.255.255.252,,,dot1q,4012,1
66411,2021-05-21 05:01:31.887020,NSBS0051CIBE002,TenGigE0/1/0/41.4013,DHCP server for VOIP,,,,,VOIP-local,10.156.254.73,255.255.255.252,,,dot1q,4013,1
66412,2021-05-21 05:01:31.887082,NSBS0051CIBE002,TenGigE0/1/0/42.4012,DHCP server for IPTV,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,10.156.190.74,255.255.255.252,,,dot1q,4012,1
66413,2021-05-21 05:01:31.887144,NSBS0051CIBE002,TenGigE0/1/0/42.4013,DHCP server for VOIP,,,PLDT-FIXED-CB-VOICE-IN,,IPR30903_FTTH_VoIP_Prod,10.156.254.74,255.255.255.252,,,dot1q,4013,1
66414,2021-05-21 05:01:32.152982,CKLN8004CIBE002,Bundle-Ether20000.20,Connected to ANG03922RT01NE40E01_SMART_PIVOT_SIGTRAN_Signaling (RAN_Backend_Core)_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40005_SIGTRAN,10.86.130.141,255.255.255.252,,,dot1q,20,1
66415,2021-05-21 05:01:32.153090,CKLN8004CIBE002,Bundle-Ether20000.40,Connected to ANG03922RT01NE40E01_SMART_PIVOT_SERVICE_Core<>Core_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40010_SERVICE,10.86.130.149,255.255.255.252,,,dot1q,40,1
66416,2021-05-21 05:01:32.153161,CKLN8004CIBE002,Bundle-Ether20000.50,Connected to ANG03922RT01NE40E01_SMART_PIVOT_S1 (SMART_S1)_WO-20201106-01235,,,PLDT-TNT-CEN-Ingress-CE,,IPR40004_S1,10.86.130.157,255.255.255.252,,,dot1q,50,1
66417,2021-05-21 05:01:32.153227,CKLN8004CIBE002,Bundle-Ether20000.60,Connected to ANG03922RT01NE40E01_SMART_PIVOT_MBB_BSC_RNC<>Packet Core _RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40007_MBB,10.86.130.165,255.255.255.252,,,dot1q,60,1
66418,2021-05-21 05:01:32.153290,CKLN8004CIBE002,Bundle-Ether20000.70,Connected to ANG03922RT01NE40E01_SMART_PIVOT_MBB_BSC_RNC<>Packet Core _RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40007_MBB,10.86.130.173,255.255.255.252,,,dot1q,70,1
66419,2021-05-21 05:01:32.153354,CKLN8004CIBE002,Bundle-Ether20000.80,Connected to ANG03922RT01NE40E01_SMART_PIVOT_GPRS_Core<>Core_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40008_GPRS,10.86.130.181,255.255.255.252,,,dot1q,80,1
66420,2021-05-21 05:01:32.153417,CKLN8004CIBE002,Bundle-Ether20000.120,Connected to ANG03922RT01NE40E01_SMART_PIVOT_MBP_BBW/Internal SMART_PIVOT Public IP_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40011_MBP,10.86.130.189,255.255.255.252,,,dot1q,120,1
66421,2021-05-21 05:01:32.153481,CKLN8004CIBE002,Bundle-Ether20000.130,Connected to ANG03922RT01NE40E01_SMART_PIVOT_OAM_Management_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,10.86.130.133,255.255.255.252,,,dot1q,130,1
